数据集ID,数据资源名称,数据领域,数据资源类型,开放属性,PotentialUse_CRITIC,PotentialUse_CRITIC_percentile,topic_public_value_score,semantic_clarity_score,data_richness_score,machine_readability_score,timeliness_score,spatiotemporal_capability_score,combinability_score,ActualUse_type_percentile,DormantScore_rule,rule_dormant_candidate
O1928138392025202,虹口区欧阳街道新时代文明实践分中心7月活动安排,民生服务,数据接口,无条件开放,0.8001578739498865,0.9893070552468812,0.8374999999999999,0.7863242574257425,0.4129594394267181,1.0,0.6292924528301886,0.9749999999999999,0.8216284103177105,0.5859438567941416,0.4033631984527396,0
7183,松江区公办初中对口范围,民生服务,数据接口,无条件开放,0.7999905000723548,0.989202222455184,0.7541666666666665,0.49696782178217824,0.37203448470799144,1.0,0.9652987421383648,0.9749999999999999,0.8734749649629898,0.8903580146460537,0.09884420780913028,0
O2813841502025063,徐汇区国际组织单位,经济建设,数据产品,有条件开放,0.7997121407919422,0.9890973896634867,0.8500000000000001,0.8229166666666666,0.5777855282936734,1.0,0.4663993710691824,0.9749999999999999,0.7992532476649847,0.07042405884898312,0.9186733308145036,1
O2813841502025090,徐汇区卫生单位,卫生健康,数据产品,有条件开放,0.7994107212828259,0.9889925568717894,0.9624999999999999,0.8020833333333334,0.6001671742989425,1.0,0.41579716981132075,0.9749999999999999,0.7992532476649847,0.16161834703591518,0.8273742098358743,1
O2813841502025086,徐汇区互联网和相关服务单位,经济建设,数据产品,有条件开放,0.7993899581082005,0.9888877240800923,0.8500000000000001,0.8645833333333334,0.6020418091025832,1.0,0.41579716981132075,0.9749999999999999,0.7752000098904401,0.04738208567719602,0.9415056384028962,1
O2813841502025077,徐汇区纺织服装、服饰业单位,经济建设,数据产品,有条件开放,0.7987892221185939,0.988782891288395,0.8500000000000001,0.8645833333333334,0.5811437814430198,1.0,0.41579716981132075,0.9749999999999999,0.7992532476649847,0.037321505841627,0.9514613854467681,1
11702,户外广告设施监督检查信息,城市建设,数据接口,无条件开放,0.7987108328198342,0.9886780584966978,0.8458333333333333,0.8291666666666666,0.6100104769389908,0.74,0.8088836477987422,0.9849999999999999,0.8209008280516109,0.7679007323026851,0.2207773261940127,0
O2813841502025097,徐汇区文化艺术业单位,经济建设,数据产品,有条件开放,0.7986625457047214,0.9885732257050005,0.8500000000000001,0.8333333333333334,0.6367940328105471,1.0,0.41579716981132075,0.9749999999999999,0.7752000098904401,0.07615750757247945,0.9124157181325211,1
7023,上海市中小学生（中职生）百优“新时代好少年（美德少年）”,教育科技,数据接口,无条件开放,0.7983399657184153,0.9884683929133032,0.6000000000000001,0.6628712871287129,0.5358540657922057,1.0,0.9201729559748427,0.7849999999999999,0.8285692471281633,0.902766476810415,0.08570191610288824,0
7185,松江区公办小学对口范围信息,教育科技,数据接口,无条件开放,0.7981277058250397,0.9883635601216061,0.6416666666666667,0.5316625412541255,0.37922916641036325,1.0,0.9652987421383648,0.9749999999999999,0.8734749649629898,0.9318551668022783,0.05650839331932778,0
O1928138392025318,虹口区四川北路街道区划信息,民生服务,数据接口,无条件开放,0.7980794927644447,0.9882587273299088,0.7958333333333333,0.6155734323432344,0.5611545822658456,1.0,0.6259905660377358,0.9749999999999999,0.9493469857002864,0.6008950366151342,0.3873636907147746,0
9823,徐汇区终本案件表,民生服务,数据接口,有条件开放,0.7980202860545399,0.9881538945382116,0.8791666666666665,0.7035891089108911,0.6026818413966102,1.0,0.9399842767295596,0.575,0.7112551633673841,0.8279088689991864,0.1602450255390252,0
1802,杨浦区公共设施资源管理体育场馆信息,城市建设,数据接口,无条件开放,0.7979600218058337,0.9880490617465143,0.7208333333333333,0.6711014851485149,0.3738777051833744,1.0,0.9977987421383647,0.7749999999999999,0.8112551633673841,0.967860048820179,0.020189012926335348,0
O6344680872025009,上海主要晚霞观赏地晚霞概率预报产品,气象服务,数据接口,有条件开放,0.79742226534992,0.987944228954817,0.5291666666666667,0.625309405940594,0.5902257099352175,1.0,0.9652987421383648,0.7849999999999999,0.7861171444043169,0.5994711147274207,0.3884731142273964,0
O1928138402025009,闵行区江川路街道基层党建社区活动信息,文化休闲,数据接口,无条件开放,0.7972059632596125,0.9878393961631198,0.5333333333333333,0.73003300330033,0.6458886095822265,1.0,0.5752987421383647,0.9749999999999999,0.920900828051611,0.30014239218877137,0.6876970039743484,1
7205,松江区公交线路新辟及调整信息,道路交通,数据接口,无条件开放,0.797030346024261,0.9877345633714226,0.6791666666666666,0.5420792079207921,0.5877205144887016,1.0,0.9652987421383648,0.7749999999999999,0.8297079017470387,0.943653376729048,0.04408118664237459,0
O2813841502025102,徐汇区食品制造业单位,经济建设,数据产品,有条件开放,0.7962116330465691,0.9876297305797254,0.8500000000000001,0.8333333333333334,0.5712699636280256,1.0,0.41579716981132075,0.9749999999999999,0.843923546389139,0.037321505841627,0.9503082247380984,1
O1928138392025077,虹口区江湾镇街道居委信息,民生服务,数据接口,无条件开放,0.7959978255091971,0.9875248977880281,0.9208333333333333,0.6836221122112212,0.415918348243215,1.0,0.6292924528301886,0.9749999999999999,0.8926680765959939,0.599979658258747,0.3875452395292811,0
O2813841502025101,徐汇区通用设备制造业单位,经济建设,数据产品,有条件开放,0.7959600071308279,0.9874200649963308,0.8500000000000001,0.8541666666666666,0.5722479286042242,1.0,0.41579716981132075,0.9749999999999999,0.7992532476649847,0.06533967979229771,0.9220803852040331,1
O2813841502025078,徐汇区装卸搬运和仓储业单位,经济建设,数据产品,有条件开放,0.7959304676255703,0.9873152322046336,0.8500000000000001,0.8645833333333334,0.574652121973803,1.0,0.41579716981132075,0.9749999999999999,0.7752000098904401,0.027693639117265252,0.9596215930873683,1
1391,杨浦区生态环境管理重点污染企业信息,资源环境,数据接口,无条件开放,0.7959112069187017,0.9872103994129363,0.7625,0.6961014851485148,0.5828819020134063,1.0,0.9977987421383647,0.575,0.7236345953963119,0.9300244100895037,0.05718598932343266,0
O2813841502025087,徐汇区仪器仪表制造业单位,经济建设,数据产品,有条件开放,0.7958355458028001,0.9871055666212392,0.8500000000000001,0.8541666666666666,0.5712625358559482,1.0,0.41579716981132075,0.9749999999999999,0.7992532476649847,0.2183037646040675,0.7688018020171716,1
O1928138392025161,虹口区早高峰本区拥堵排名前10道路_4月,道路交通,数据接口,无条件开放,0.7958293397730717,0.9870007338295419,0.8041666666666666,0.7800742574257425,0.36104823116291057,1.0,0.6292924528301886,0.9749999999999999,0.8895352021784807,0.6025223759153784,0.3844783579141635,0
O2813841502025080,徐汇区资本市场服务单位,经济建设,数据产品,有条件开放,0.7957469834160896,0.9868959010378446,0.8500000000000001,0.84375,0.5900226179075904,1.0,0.41579716981132075,0.9749999999999999,0.7903759132721292,0.027693639117265252,0.9592022619205793,1
O2813841502025074,徐汇区研究和试验发展单位,经济建设,数据产品,有条件开放,0.7953266701845834,0.9867910682461474,0.8500000000000001,0.8541666666666666,0.5833754794329467,1.0,0.41579716981132075,0.9749999999999999,0.7752000098904401,0.04738208567719602,0.9394089825689513,1
10278,综合类市政工程企业名录,资源环境,数据接口,无条件开放,0.7950337500871004,0.9866862354544501,0.7208333333333333,0.594740099009901,0.48553589400000297,1.0,0.9652987421383648,0.7849999999999999,0.803099458001866,0.8260781122864117,0.1606081231680384,0
O1928138392025061,虹口区社区卫生服务中心及分中心一览表,卫生健康,数据接口,无条件开放,0.7949290158128248,0.986581402662753,0.8791666666666665,0.734983498349835,0.37198139164813315,1.0,0.6259905660377358,0.9749999999999999,0.8895352021784807,0.605166802278275,0.38141460038447794,0
O1928138392025187,虹口区地下空间隐患情况明细表十二月,城市建设,数据接口,无条件开放,0.7947648654540665,0.9864765698710557,0.7208333333333333,0.6711014851485149,0.5214759353917837,1.0,0.6292924528301886,0.9749999999999999,0.92229256963487,0.5732302685109846,0.4132463013600711,0
O2813841502025099,徐汇区货币金融服务单位,经济建设,数据产品,有条件开放,0.7941960093616618,0.9863717370793584,0.8500000000000001,0.84375,0.5879275222828255,1.0,0.41579716981132075,0.9749999999999999,0.7752000098904401,0.056793595845954135,0.9295781412334043,1
1760,徐汇区免费艾滋病自愿咨询检测点一览表,卫生健康,数据产品,无条件开放,0.7940800679361586,0.9862669042876612,0.8791666666666665,0.8458745874587458,0.2656112393690516,1.0,0.6215880503144655,0.9749999999999999,0.8321971055197906,0.6897446992643878,0.2965222050232734,0
13839,闵行区社区公告信息,民生服务,数据接口,无条件开放,0.7939583621918781,0.9861620714959639,0.7541666666666665,0.5696988448844885,0.4966249227353068,1.0,0.9652987421383648,0.7749999999999999,0.8093761354951592,0.7475589910496339,0.23860308044633005,0
O5485687442025020,第一类医疗器械产品备案,卫生健康,数据接口,有条件开放,0.7936731087164169,0.9860572387042666,0.7958333333333333,0.6016707920792079,0.8775017975526949,0.91,0.8352987421383649,0.685,0.8,0.24338893409275833,0.7426683046115083,1
O1928138392025048,虹口区凉城新村街道区划信息,民生服务,数据接口,无条件开放,0.7936035968146098,0.9859524059125695,0.7958333333333333,0.6225041254125413,0.5339883378319491,1.0,0.6259905660377358,0.9749999999999999,0.9236345953963119,0.5908258746948739,0.3951265312176956,0
9702,徐汇区超标工地扬尘,城市建设,数据接口,无条件开放,0.7935140728382507,0.9858475731208722,0.6791666666666666,0.5835602310231024,0.535360052603289,1.0,0.9652987421383648,0.7749999999999999,0.7861171444043169,0.870626525630594,0.11522104749027828,0
10321,管线工程企业名录,资源环境,数据接口,无条件开放,0.7935134912775696,0.985742740329175,0.7208333333333333,0.5530940594059406,0.5274879851188959,1.0,0.9652987421383648,0.7849999999999999,0.803099458001866,0.8340113913751017,0.15173134895407325,0
O2813841502025089,徐汇区公共设施管理业单位,经济建设,数据产品,有条件开放,0.7933864260166135,0.9856379075374777,0.8500000000000001,0.8541666666666666,0.5680140610446143,1.0,0.41579716981132075,0.9749999999999999,0.7752000098904401,0.06122890523582865,0.924409002301649,1
O2813841502025093,徐汇区建筑安装业单位,经济建设,数据产品,有条件开放,0.7931815867339593,0.9855330747457804,0.8500000000000001,0.8333333333333334,0.593399853196931,1.0,0.41579716981132075,0.9749999999999999,0.7752000098904401,0.04738208567719602,0.9381509890685844,1
7215,松江区各街（镇）社区事务受理服务中心信息,民生服务,数据接口,无条件开放,0.7931723828990911,0.9854282419540832,0.8374999999999999,0.6857673267326732,0.3144578506788631,1.0,0.9652987421383648,0.7749999999999999,0.7734749649629898,0.991253051261188,-0.005824809307104828,0
O1928138402025033,闵行区莘庄镇楼宇信息,经济建设,数据接口,无条件开放,0.7930000463791517,0.985323409162386,0.6833333333333335,0.6189768976897689,0.6599593537806335,1.0,0.5752987421383647,0.9749999999999999,0.9318866411398863,0.37642392188771356,0.6088994872746725,1
O2813841502025083,徐汇区金属制品业单位,经济建设,数据产品,有条件开放,0.7926950232527913,0.9852185763706888,0.8500000000000001,0.8333333333333334,0.5691788636086315,1.0,0.41579716981132075,0.9749999999999999,0.8055518166538184,0.0323453050627434,0.9528732713079454,1
10324,乙级地质灾害防治资质企业名录,资源环境,数据接口,无条件开放,0.7917902358890927,0.9851137435789915,0.7208333333333333,0.6363861386138614,0.4058677713197801,1.0,0.9652987421383648,0.7849999999999999,0.803099458001866,0.8281122864117169,0.15700145716727465,0
1119,上海市建设项目环评信息公开环评报告表公示,资源环境,数据接口,无条件开放,0.7917780125205127,0.9850089107872942,0.6791666666666666,0.5733910891089109,0.7020354230849771,0.91,0.9652987421383648,0.7849999999999999,0.782930395114271,0.96826688364524,0.016742027142054194,0
13603,上海市市容景观照明集控数据,城市建设,数据接口,无条件开放,0.7917009361746503,0.984904077995597,0.8458333333333333,0.8361179867986799,0.7880992852531746,0.74,0.6138836477987422,0.9849999999999999,0.8308130616216799,0.7502034174125305,0.2347006605830665,0
6428,绿化市容绿道信息,城市建设,数据接口,无条件开放,0.7916294376335448,0.9847992452038998,0.7208333333333333,0.43873762376237624,0.4082183227392399,1.0,0.9443867924528302,0.9849999999999999,0.8861171444043169,0.9597233523189586,0.025075892884941275,0
O1928138392025218,虹口区江湾镇街道区划信息,民生服务,数据接口,无条件开放,0.7915426125191842,0.9846944124122026,0.8374999999999999,0.6266914191419142,0.5405554393871178,1.0,0.6259905660377358,0.9749999999999999,0.8445126080079801,0.5870626525630595,0.3976317598491431,0
O2813841502025094,徐汇区房屋建筑业单位,经济建设,数据产品,有条件开放,0.7913733206840154,0.9845895796205053,0.8500000000000001,0.8333333333333334,0.579083339940939,1.0,0.41579716981132075,0.9749999999999999,0.7752000098904401,0.04240588489831242,0.9421836947221929,1
O2813841502025088,徐汇区住宿业单位,经济建设,数据产品,有条件开放,0.7913705871792875,0.984484746828808,0.8500000000000001,0.8125,0.6060692561728305,1.0,0.41579716981132075,0.9749999999999999,0.7752000098904401,0.056793595845954135,0.9276911509828539,1
O2813841502025091,徐汇区土地管理业单位,经济建设,数据产品,有条件开放,0.7913378165982137,0.9843799140371108,0.8500000000000001,0.8333333333333334,0.5626604004708493,1.0,0.41579716981132075,0.9749999999999999,0.7992532476649847,0.037321505841627,0.9470584081954838,1
O1928138392025064,虹口区曲阳路街道区划信息,民生服务,数据接口,无条件开放,0.7907884643152043,0.9842750812454135,0.7958333333333333,0.6086221122112212,0.5296963260190428,1.0,0.6259905660377358,0.9749999999999999,0.9236345953963119,0.6004882017900732,0.3837868794553403,0
O1928138392025149,虹口区北外滩街道区划信息,民生服务,数据接口,无条件开放,0.790781081654566,0.9841702484537164,0.7958333333333333,0.6086221122112212,0.5254173632088847,1.0,0.6292924528301886,0.9749999999999999,0.9236345953963119,0.5821806346623271,0.4019896137913893,0
O1928138392025107,虹口区地下空间隐患情况明细表二月,城市建设,数据接口,无条件开放,0.7897270563642513,0.9840654156620191,0.7208333333333333,0.6641501650165017,0.5466121676247395,1.0,0.6292924528301886,0.9749999999999999,0.8388304480903164,0.5656021155410903,0.4184633001209288,0
9606,长宁区集中式空调情况,卫生健康,数据接口,无条件开放,0.7895239389916124,0.9839605828703218,0.7541666666666665,0.5489273927392739,0.5947066441186789,1.0,0.6402987421383648,0.9749999999999999,0.9368375722163842,0.8751017087062652,0.1088588741640566,0
