detail_url,download_formats,record_count,data_size,field_names,scraped_at,missing_core_fields
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026007&&companyFlag=0,RDF;XML;CSV;JSON;XLSX,21.0,8 KB,,2026-04-28T20:07:48,field_names
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026006&&companyFlag=0,RDF;XML;CSV;JSON;XLSX,29.0,11 KB,,2026-04-28T20:08:01,field_names
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026005&&companyFlag=0,RDF;XML;CSV;JSON;XLSX,36.0,11 KB,,2026-04-28T20:08:15,field_names
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026004&&companyFlag=0,RDF;CSV;XLSX,108.0,185 KB,,2026-04-28T20:08:36,field_names
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026003&&companyFlag=0,RDF;CSV;XLSX,5349.0,2 MB,,2026-04-28T20:08:49,field_names
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026002&&companyFlag=0,RDF;XML;CSV;JSON;XLSX,411.0,155 KB,,2026-04-28T20:09:03,field_names
https://data.sh.gov.cn/view/detail/index.html?type=cp&&id=O2813839472026001&&companyFlag=0,RDF;XML;CSV;JSON;XLSX,12.0,6 KB,,2026-04-28T20:09:17,field_names
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O8568746692026034&&companyFlag=0,XML;JSON,83.0,2 KB,,2026-04-28T20:09:58,field_names
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O8568746692026033&&companyFlag=0,XML;JSON,9.0,1 KB,,2026-04-28T20:10:12,field_names
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O8568746692026031&&companyFlag=0,XML;JSON,9.0,1 KB,,2026-04-28T20:10:25,field_names
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O8568746692026029&&companyFlag=0,XML;JSON,40.0,1 KB,,2026-04-28T20:10:39,field_names
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O8568746692026027&&companyFlag=0,XML;JSON,216.0,8 KB,,2026-04-28T20:10:53,field_names
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O8568746692026025&&companyFlag=0,XML;JSON,9.0,1 KB,,2026-04-28T20:11:20,field_names
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O8568746692026020&&companyFlag=0,XML;JSON,281.0,8 KB,,2026-04-28T20:12:15,field_names
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O8568746692026014&&companyFlag=0,XML;JSON,22.0,1 KB,,2026-04-28T20:13:17,field_names
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O8568746692026002&&companyFlag=0,XML;JSON,77.0,3 KB,,2026-04-28T20:13:45,field_names
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O8568746692026003&&companyFlag=0,XML;JSON,192.0,1 KB,,2026-04-28T20:14:12,field_names
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O8568746692026005&&companyFlag=0,XML;JSON,2.0,1 KB,,2026-04-28T20:14:39,field_names
https://data.sh.gov.cn/view/detail/index.html?type=jk&&id=O8568746692026006&&companyFlag=0,XML;JSON,2.0,1 KB,,2026-04-28T20:14:53,field_names
